Year,Field,Rank,University,Count
2003,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,UZH,0
2003,6.4 Technische Wissenschaften übergreifend/übrige,Professors,UZH,0
2003,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,UZH,0
2003,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,0
2003,7 Interdisziplinäre und Andere,Professors,UZH,3
2003,7 Interdisziplinäre und Andere,Other Lecturers,UZH,10
2003,7 Interdisziplinäre und Andere,Assistants & Research Staff,UZH,55
2003,8.5 Zentrale Verwaltung (bis 2001),Professors,UZH,0
2003,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,UZH,0
2003,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,UZH,0
2003,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,UZH,0
2003,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,UZH,0
2003,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,UZH,0
2003,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,UZH,0
2003,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,UZH,0
2003,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,UZH,0
2003,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,UZH,0
2003,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,UZH,0
2003,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,UZH,0
2003,99.99 Fach nicht zuteilbar,Professors,UZH,0
2003,99.99 Fach nicht zuteilbar,Other Lecturers,UZH,0
2003,99.99 Fach nicht zuteilbar,Assistants & Research Staff,UZH,4
2003,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,UZH,0
2003,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,UZH,0
2003,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,UZH,0
2003,8.1 Zentrale Verwaltung,Professors,UZH,2
2003,8.1 Zentrale Verwaltung,Other Lecturers,UZH,4
2003,8.1 Zentrale Verwaltung,Assistants & Research Staff,UZH,43
2003,8.2 Zentrale Bibliotheken,Professors,UZH,0
2003,8.2 Zentrale Bibliotheken,Other Lecturers,UZH,0
2003,8.2 Zentrale Bibliotheken,Assistants & Research Staff,UZH,0
2003,8.3 Technische Dienste und Logistik,Professors,UZH,0
2003,8.3 Technische Dienste und Logistik,Other Lecturers,UZH,0
2003,8.3 Technische Dienste und Logistik,Assistants & Research Staff,UZH,1
2003,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,UZH,0
2003,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,UZH,0
2003,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,UZH,16
2004,1.1 Theologie,Professors,UZH,13
2004,1.1 Theologie,Other Lecturers,UZH,19
2004,1.1 Theologie,Assistants & Research Staff,UZH,44
2004,1.2 Sprach- und Literaturwissenschaften,Professors,UZH,46
2004,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,UZH,122
2004,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,UZH,197
2004,1.3 Historische und Kulturwissenschaften,Professors,UZH,35
2004,1.3 Historische und Kulturwissenschaften,Other Lecturers,UZH,95
2004,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,UZH,184
2004,1.4 Sozialwissenschaften,Professors,UZH,39
2004,1.4 Sozialwissenschaften,Other Lecturers,UZH,140
2004,1.4 Sozialwissenschaften,Assistants & Research Staff,UZH,325
2004,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,UZH,2
2004,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,UZH,11
2004,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,10
2004,2 Wirtschaftswissenschaften,Professors,UZH,39
2004,2 Wirtschaftswissenschaften,Other Lecturers,UZH,96
2004,2 Wirtschaftswissenschaften,Assistants & Research Staff,UZH,280
2004,3 Recht,Professors,UZH,36
2004,3 Recht,Other Lecturers,UZH,79
2004,3 Recht,Assistants & Research Staff,UZH,218
2004,4.1 Exakte Wissenschaften,Professors,UZH,26
2004,4.1 Exakte Wissenschaften,Other Lecturers,UZH,27
2004,4.1 Exakte Wissenschaften,Assistants & Research Staff,UZH,169
2004,4.2 Naturwissenschaften,Professors,UZH,53
2004,4.2 Naturwissenschaften,Other Lecturers,UZH,104
2004,4.2 Naturwissenschaften,Assistants & Research Staff,UZH,653
2004,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,UZH,0
2004,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,UZH,2
2004,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,4
2004,5.1 Humanmedizin,Professors,UZH,91
2004,5.1 Humanmedizin,Other Lecturers,UZH,678
2004,5.1 Humanmedizin,Assistants & Research Staff,UZH,795
2004,5.2 Zahnmedizin,Professors,UZH,4
2004,5.2 Zahnmedizin,Other Lecturers,UZH,29
2004,5.2 Zahnmedizin,Assistants & Research Staff,UZH,99
2004,5.3 Veterinärmedizin,Professors,UZH,22
2004,5.3 Veterinärmedizin,Other Lecturers,UZH,44
2004,5.3 Veterinärmedizin,Assistants & Research Staff,UZH,310
2004,5.4 Pharmazie,Professors,UZH,0
2004,5.4 Pharmazie,Other Lecturers,UZH,0
2004,5.4 Pharmazie,Assistants & Research Staff,UZH,0
2004,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,UZH,0
2004,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,UZH,0
2004,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,UZH,0
2004,6.1 Bauwesen und Geodäsie,Professors,UZH,0
2004,6.1 Bauwesen und Geodäsie,Other Lecturers,UZH,0
2004,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,UZH,0
2004,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,UZH,0
2004,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,UZH,0
2004,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,UZH,0
2004,6.3 Agrar- und Forstwissenschaften,Professors,UZH,0
2004,6.3 Agrar- und Forstwissenschaften,Other Lecturers,UZH,0
2004,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,UZH,0
2004,6.4 Technische Wissenschaften übergreifend/übrige,Professors,UZH,0
2004,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,UZH,0
2004,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,0
2004,7 Interdisziplinäre und Andere,Professors,UZH,3
2004,7 Interdisziplinäre und Andere,Other Lecturers,UZH,13
2004,7 Interdisziplinäre und Andere,Assistants & Research Staff,UZH,27
2004,8.5 Zentrale Verwaltung (bis 2001),Professors,UZH,0
2004,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,UZH,0
2004,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,UZH,0
2004,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,UZH,0
2004,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,UZH,0
2004,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,UZH,0
2004,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,UZH,0
2004,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,UZH,0
2004,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,UZH,0
2004,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,UZH,0
2004,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,UZH,0
2004,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,UZH,0
2004,99.99 Fach nicht zuteilbar,Professors,UZH,0
2004,99.99 Fach nicht zuteilbar,Other Lecturers,UZH,0
2004,99.99 Fach nicht zuteilbar,Assistants & Research Staff,UZH,5
2004,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,UZH,0
2004,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,UZH,0
2004,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,UZH,0
2004,8.1 Zentrale Verwaltung,Professors,UZH,2
2004,8.1 Zentrale Verwaltung,Other Lecturers,UZH,5
2004,8.1 Zentrale Verwaltung,Assistants & Research Staff,UZH,44
2004,8.2 Zentrale Bibliotheken,Professors,UZH,0
2004,8.2 Zentrale Bibliotheken,Other Lecturers,UZH,0
2004,8.2 Zentrale Bibliotheken,Assistants & Research Staff,UZH,0
2004,8.3 Technische Dienste und Logistik,Professors,UZH,0
2004,8.3 Technische Dienste und Logistik,Other Lecturers,UZH,0
2004,8.3 Technische Dienste und Logistik,Assistants & Research Staff,UZH,1
2004,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,UZH,0
2004,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,UZH,0
2004,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,UZH,18
2005,1.1 Theologie,Professors,UZH,15
2005,1.1 Theologie,Other Lecturers,UZH,17
2005,1.1 Theologie,Assistants & Research Staff,UZH,47
2005,1.2 Sprach- und Literaturwissenschaften,Professors,UZH,46
2005,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,UZH,150
2005,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,UZH,209
2005,1.3 Historische und Kulturwissenschaften,Professors,UZH,36
2005,1.3 Historische und Kulturwissenschaften,Other Lecturers,UZH,106
2005,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,UZH,186
2005,1.4 Sozialwissenschaften,Professors,UZH,42
2005,1.4 Sozialwissenschaften,Other Lecturers,UZH,165
2005,1.4 Sozialwissenschaften,Assistants & Research Staff,UZH,373
2005,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,UZH,1
2005,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,UZH,7
2005,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,9
2005,2 Wirtschaftswissenschaften,Professors,UZH,41
2005,2 Wirtschaftswissenschaften,Other Lecturers,UZH,90
2005,2 Wirtschaftswissenschaften,Assistants & Research Staff,UZH,313
2005,3 Recht,Professors,UZH,37
2005,3 Recht,Other Lecturers,UZH,87
2005,3 Recht,Assistants & Research Staff,UZH,235
2005,4.1 Exakte Wissenschaften,Professors,UZH,28
2005,4.1 Exakte Wissenschaften,Other Lecturers,UZH,42
2005,4.1 Exakte Wissenschaften,Assistants & Research Staff,UZH,175
2005,4.2 Naturwissenschaften,Professors,UZH,56
2005,4.2 Naturwissenschaften,Other Lecturers,UZH,144
2005,4.2 Naturwissenschaften,Assistants & Research Staff,UZH,640
2005,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,UZH,0
2005,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,UZH,1
2005,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,2
2005,5.1 Humanmedizin,Professors,UZH,95
2005,5.1 Humanmedizin,Other Lecturers,UZH,823
2005,5.1 Humanmedizin,Assistants & Research Staff,UZH,770
2005,5.2 Zahnmedizin,Professors,UZH,4
2005,5.2 Zahnmedizin,Other Lecturers,UZH,32
2005,5.2 Zahnmedizin,Assistants & Research Staff,UZH,104
2005,5.3 Veterinärmedizin,Professors,UZH,20
2005,5.3 Veterinärmedizin,Other Lecturers,UZH,46
2005,5.3 Veterinärmedizin,Assistants & Research Staff,UZH,297
2005,5.4 Pharmazie,Professors,UZH,0
2005,5.4 Pharmazie,Other Lecturers,UZH,0
2005,5.4 Pharmazie,Assistants & Research Staff,UZH,0
2005,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,UZH,0
2005,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,UZH,0
2005,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,UZH,0
2005,6.1 Bauwesen und Geodäsie,Professors,UZH,0
2005,6.1 Bauwesen und Geodäsie,Other Lecturers,UZH,0
2005,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,UZH,0
2005,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,UZH,0
2005,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,UZH,0
2005,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,UZH,0
2005,6.3 Agrar- und Forstwissenschaften,Professors,UZH,0
2005,6.3 Agrar- und Forstwissenschaften,Other Lecturers,UZH,0
2005,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,UZH,0
2005,6.4 Technische Wissenschaften übergreifend/übrige,Professors,UZH,0
2005,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,UZH,0
2005,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,0
2005,7 Interdisziplinäre und Andere,Professors,UZH,3
2005,7 Interdisziplinäre und Andere,Other Lecturers,UZH,24
2005,7 Interdisziplinäre und Andere,Assistants & Research Staff,UZH,32
2005,8.5 Zentrale Verwaltung (bis 2001),Professors,UZH,0
2005,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,UZH,0
2005,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,UZH,0
2005,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,UZH,0
2005,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,UZH,0
2005,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,UZH,0
2005,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,UZH,0
2005,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,UZH,0
2005,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,UZH,0
2005,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,UZH,0
2005,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,UZH,0
2005,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,UZH,0
2005,99.99 Fach nicht zuteilbar,Professors,UZH,0
2005,99.99 Fach nicht zuteilbar,Other Lecturers,UZH,0
2005,99.99 Fach nicht zuteilbar,Assistants & Research Staff,UZH,6
2005,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,UZH,0
2005,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,UZH,0
2005,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,UZH,0
2005,8.1 Zentrale Verwaltung,Professors,UZH,2
2005,8.1 Zentrale Verwaltung,Other Lecturers,UZH,5
2005,8.1 Zentrale Verwaltung,Assistants & Research Staff,UZH,46
2005,8.2 Zentrale Bibliotheken,Professors,UZH,0
2005,8.2 Zentrale Bibliotheken,Other Lecturers,UZH,0
2005,8.2 Zentrale Bibliotheken,Assistants & Research Staff,UZH,0
2005,8.3 Technische Dienste und Logistik,Professors,UZH,0
2005,8.3 Technische Dienste und Logistik,Other Lecturers,UZH,0
2005,8.3 Technische Dienste und Logistik,Assistants & Research Staff,UZH,1
2005,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,UZH,0
2005,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,UZH,0
2005,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,UZH,24
2006,1.1 Theologie,Professors,UZH,14
2006,1.1 Theologie,Other Lecturers,UZH,17
2006,1.1 Theologie,Assistants & Research Staff,UZH,55
2006,1.2 Sprach- und Literaturwissenschaften,Professors,UZH,45
2006,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,UZH,133
2006,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,UZH,242
2006,1.3 Historische und Kulturwissenschaften,Professors,UZH,35
2006,1.3 Historische und Kulturwissenschaften,Other Lecturers,UZH,102
2006,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,UZH,181
2006,1.4 Sozialwissenschaften,Professors,UZH,43
2006,1.4 Sozialwissenschaften,Other Lecturers,UZH,163
2006,1.4 Sozialwissenschaften,Assistants & Research Staff,UZH,399
2006,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,UZH,0
2006,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,UZH,6
2006,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,21
2006,2 Wirtschaftswissenschaften,Professors,UZH,47
2006,2 Wirtschaftswissenschaften,Other Lecturers,UZH,101
2006,2 Wirtschaftswissenschaften,Assistants & Research Staff,UZH,306
2006,3 Recht,Professors,UZH,39
2006,3 Recht,Other Lecturers,UZH,88
2006,3 Recht,Assistants & Research Staff,UZH,271
2006,4.1 Exakte Wissenschaften,Professors,UZH,30
2006,4.1 Exakte Wissenschaften,Other Lecturers,UZH,51
2006,4.1 Exakte Wissenschaften,Assistants & Research Staff,UZH,171
2006,4.2 Naturwissenschaften,Professors,UZH,63
2006,4.2 Naturwissenschaften,Other Lecturers,UZH,120
2006,4.2 Naturwissenschaften,Assistants & Research Staff,UZH,637
2006,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,UZH,0
2006,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,UZH,3
2006,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,3
2006,5.1 Humanmedizin,Professors,UZH,111
2006,5.1 Humanmedizin,Other Lecturers,UZH,887
2006,5.1 Humanmedizin,Assistants & Research Staff,UZH,800
2006,5.2 Zahnmedizin,Professors,UZH,6
2006,5.2 Zahnmedizin,Other Lecturers,UZH,35
2006,5.2 Zahnmedizin,Assistants & Research Staff,UZH,110
2006,5.3 Veterinärmedizin,Professors,UZH,21
2006,5.3 Veterinärmedizin,Other Lecturers,UZH,45
2006,5.3 Veterinärmedizin,Assistants & Research Staff,UZH,301
2006,5.4 Pharmazie,Professors,UZH,0
2006,5.4 Pharmazie,Other Lecturers,UZH,0
2006,5.4 Pharmazie,Assistants & Research Staff,UZH,0
2006,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,UZH,0
2006,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,UZH,0
2006,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,UZH,0
2006,6.1 Bauwesen und Geodäsie,Professors,UZH,0
2006,6.1 Bauwesen und Geodäsie,Other Lecturers,UZH,0
2006,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,UZH,0
2006,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,UZH,0
2006,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,UZH,0
2006,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,UZH,0
2006,6.3 Agrar- und Forstwissenschaften,Professors,UZH,0
2006,6.3 Agrar- und Forstwissenschaften,Other Lecturers,UZH,0
2006,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,UZH,0
2006,6.4 Technische Wissenschaften übergreifend/übrige,Professors,UZH,0
2006,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,UZH,0
2006,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,0
2006,7 Interdisziplinäre und Andere,Professors,UZH,3
2006,7 Interdisziplinäre und Andere,Other Lecturers,UZH,21
2006,7 Interdisziplinäre und Andere,Assistants & Research Staff,UZH,28
2006,8.5 Zentrale Verwaltung (bis 2001),Professors,UZH,0
2006,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,UZH,0
2006,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,UZH,0
2006,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,UZH,0
2006,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,UZH,0
2006,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,UZH,0
2006,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,UZH,0
2006,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,UZH,0
2006,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,UZH,0
2006,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,UZH,0
2006,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,UZH,0
2006,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,UZH,0
2006,99.99 Fach nicht zuteilbar,Professors,UZH,0
2006,99.99 Fach nicht zuteilbar,Other Lecturers,UZH,0
2006,99.99 Fach nicht zuteilbar,Assistants & Research Staff,UZH,6
2006,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,UZH,0
2006,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,UZH,0
2006,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,UZH,0
2006,8.1 Zentrale Verwaltung,Professors,UZH,2
2006,8.1 Zentrale Verwaltung,Other Lecturers,UZH,5
2006,8.1 Zentrale Verwaltung,Assistants & Research Staff,UZH,50
2006,8.2 Zentrale Bibliotheken,Professors,UZH,0
2006,8.2 Zentrale Bibliotheken,Other Lecturers,UZH,0
2006,8.2 Zentrale Bibliotheken,Assistants & Research Staff,UZH,1
